id,name,externalid,,,,
97,Rümlang,,,,,
971,Attiswil,,,,,
972,Berken,,,,,
973,Bettenhausen,,,,,
975,Farnern,,,,,
976,Graben,,,,,
977,Heimenhausen,,,,,
979,Herzogenbuchsee,,,,,
98,Schleinikon,,,,,
980,Inkwil,,,,,
981,Niederbipp,,,,,
982,Niederönz,,,,,
983,Oberbipp,,,,,
985,Ochlenberg,,,,,
987,Rumisberg,,,,,
988,Seeberg,,,,,
989,Thörigen,,,,,
99,Schöfflisdorf,,,,,
990,Walliswil bei Niederbipp,,,,,
991,Walliswil bei Wangen,,,,,
992,Wangen an der Aare,,,,,
993,Wangenried,,,,,
995,Wiedlisbach,,,,,
5138,Cugnasco-Gerra,,,,,
5112,Lavertezzo,,,,,
1030,Hitzkirch,,,,,
1214,Seedorf ,,,,,
2044,Surpierre,,,,,
2238,Bois-d'Amont,,,,,
2306,Tafers,,,,,
2430,Welschenrohr-Gänsbrunnen,,,,,
2499,Stüsslingen,,,,,
3715,Muntogna da Schons,,,,,
1151,Willisau,,,,,
879,Riggisberg,,,,,
409,Hindelbank,,,,,
329,Langenthal,,,,,
6436,Le Locle,,,,,
6458,Neuchâtel,,,,,
6254,Noble-Contrée,,,,,
6136,Martigny,,,,,
6037,Val de Bagnes,,,,,
5422,Aubonne,,,,,
3901,Chur,,,,,
5713,Crans (VD),,,,,
3871,Klosters,,,,,
